text,label,rate
chat luong san pham tuyet voi rat ok pin on nen mua nha moi nguoi 5 sao,POS,5
phi tien,NEG,1
vai mong va hoi ngan thoi gian giao hang tam duoc,NEG,2
ve giat tui la vut luon,NEG,1
hag y hinh,POS,5
dong goi san pham chac chan,POS,4
dat3 giao 1 lam an vay lun,NEG,1
day yem hoi dai va co cho bi sut chi,NEG,1
hang dep gia re se tiep tuc ung ho,POS,5
giao hang nhanh,POS,5
vua voi gia tien,POS,5
chu vay se mat uy tin lam,NEG,2
vai hoi mong nhung mua he mac mat mau k giong hinh lam nhung cung dep,NEU,3
giao hang nhanh,POS,5
chat luong san pham tot dong goi san pham chac chan,POS,5
qua hut hung vi cuon nilon nho va dai co ngon tay,NEG,1
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan shop phuc vu rat tot,POS,5
hang de thuong lam dang yeu cuc dang dong tien bo ra,POS,5
hang bo di chua mac da thung,NEG,1
vai dom ao ko giong trong hjnh gia tao xau xi,NEG,1
giay dep trog tam gia,POS,4
qua dep so voi gia chi chu de thuong tang chi cai anh,POS,5
hang y mau,POS,5
mua size s giao size l mac thi size s mac o quan thi size l ban hang the nay la co tinh nham size moi nguoi xem set truoc khi mua shop nay nhe,NEG,2
giao lau ao phu hop voi gia,POS,4
so voi tren anh thi nhin that mau co ve nhat hon xiu nhung van dep,POS,4
chat luong san pham tuyet voi shop de thuong phuc vu tot,POS,5
shop nen xem lai cach do size cho khach,NEU,3
shop phuc vu tam duoc,NEU,3
ao day va hin lam a chi chu shop lai con tu van nhiet tinh nua,POS,5
ao ko dep giong hinh lai bi nho mac khong vua,NEG,1
chan vay dep chat vai tot chua biet co ra mau khong mua hang o shop nhieu lan deu ung y hang co hu hong gi shop cung ho tro het minh thoi gian giao hang rat nhanh mat tam 2 ngay la co hang,POS,5
chat lieu tam hoi nho,NEU,3
dong goi san pham rat dep va chac chan shop phuc vu rat tot,POS,5
rat thich,POS,5
thoi gian giao hang rat nhanh,POS,5
dep lam ban nao ko tin ib to cho xem anh la ng tieu dung mua do hay xem danh gia truoc,POS,5
mau sac k nhu hinh,NEG,2
se ung ho shop lien tuc,POS,5
duong chi may khong chac,NEG,1
hang dep,POS,4
hang dep dung y mau tks shop nhiu,POS,5
se tiep tuc ung ho shop dai dai,POS,5
cach shop phuc vu rat nhiet tinh,POS,4
chat luong kem,NEG,1
giong hinh,POS,5
sp chat luong hang nhu hinh soan hang nhanh goi hang can than,POS,5
form dep,POS,5
noi chung la dc shop a,POS,5
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan shop phu vu rat chu dao cam on mon qua nho cua shop,POS,5
dong goi san pham rat dep va chac chan chat luong san pham tuyet voi shop phuc vu rat tot thoi gian giao hang rat nhanh rat dang tien,POS,5
sp giong hinh thoi gian giao kha lau noi thanh hn mat 4 5 hom,NEU,3
cu gan het keo mut ghien la ghe tham shop san ngay ngay 10 10 co duoc voucher 10 voi choi lac xu may ngay cung gan 18 k ma mua 3 sp keo mut duoc giam 10 nua chu ma chi co bi cai cho no tu dong chon ben vc ko de y tuong sh 4 h ai ngo lai ghtk nen ko duoc nhan trong ngay sp hsd nsx rat ok thanks shop,POS,4
hoi buon cai nay thoi con lai thi ok 4 sao cho shop sau nay rut kinh nghiem ban do choi con nit boc nilong lai cho no do bam bui,POS,4
chao to nhung mong va k phai van da ma la ma nha cac ban,NEU,3
phan loai hang hoi rac roi minh k mua duoc cai muon mua,NEG,1
vai truoc dep hon,POS,4
moi nguoi nho mua nhieu o shop hon nhe,POS,4
dang dong tien,POS,5
rong phai ta moi mac vua,NEU,3
tien nao cua nay,NEU,3
chat luong san pham tot thoi gian giao hang rat nhanh,POS,5
dang xau,NEG,2
rat hai long ve quan lot bau,POS,4
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan,POS,5
mac len dinh sat vao nguoi chu khong dung ao nhu trong hinh,NEG,2
rat dang tien,POS,5
giao hang nhanh,POS,5
ao dep da man luon shop tu van nhiet tinh,POS,4
giao hang nhanh quan dep dang so voi tien bo ra shop nhiet tinh yeu shop,POS,5
lam banh cho kh ma lam sai loai banh vo lam lai thi banh chay,NEG,1
thoi gian giao hang nhanh sp k dc nhu y,POS,4
minh khong ban ve chat luong vai,NEU,3
shop giao thieu vi nay va may mon khac cung sai mau hoi nhieu,NEG,2
hang qua dep so voi gia thanh,POS,5
hang y hinh,POS,4
lap xuong ngon nhin mo vay ma khi chien xong an ko bi ngan gia dep,POS,5
giay cung kha dep,POS,5
hang y anh nha,POS,5
thoi gian giao hang rat cham,NEG,1
so voi gia thi vay la on qua roi 3,POS,5
chat luong kem vai cung k mem duong may au dang bi hang,NEG,2
vai mac mat,POS,5
mac rat thoai mai,POS,4
ao trang chat luong qua thap con bi ban nhieu noi giat ko ra,NEG,1
chat vai dep,POS,5
tien nao cua nay tat moi mua nhg bi ran nho,NEG,1
good value for money,POS,5
ngay nay cha flash gi cung 33 k chai,NEU,3
cug tam dc vai cug kg dep lam,NEU,3
chuc shop dat hang,POS,5
ne shop nay ra neu ko mun buc boi,NEG,1
k giong anh lam,NEG,1
quan chat mem kha re va ok,POS,5
thoi gian giao hang rat nhanh rat dang tien rat dang tien,POS,5
mau tim vo ngoai mo het chu,NEU,3
mac rat dep dong goi san pham rat dep va chac chan shop phuc vu rat tot rat dang tien,POS,5
ao dep nhung form nho so voi bang kich thuoc nen mac ko vua,NEU,3
ao thun chat vai mong mat ko mong lam dau nha ok lam,POS,5
minhk da nhan duoc hang,POS,4
dong goi san pham rat dep va chac chan shop phuc vu rat tot thoi gian giao hang rat nhanh,POS,5
nhung moi toi lac don hang phai dat lan 2 bu shop nhiet tinh nen xi xoa,POS,4
chat luong san pham tam duoc dong goi san pham tam duoc thoi gian giao hang tam duoc gia ca chap nhan duoc,NEU,3
shop phuc vu rat tot,POS,5
mua ve giat cho het mui vai roi lem tum luon,NEG,2
san pham phu hop voi gia tien,POS,5
chuc shop buon ban thuan loi va thanh cong,POS,5
chi chjr con tang cho day buoc toc nua ngan sao cho shop,POS,5
giay dai,NEG,2
vai hoi mong y hinh dong goi san pham chac chan phu hop gia tien giao hang nhanh,POS,4
dang ao dep hop voi gia tien,POS,4
chat vai mong let thun co gian,NEG,2
giong 95 anh em dep ung,POS,4
ao dep,POS,4
chat luong san pham tot gia ca chap nhan duoc thoi gian giao hang nhanh,POS,5
ao dep y hinh luon a,POS,5
ao dep lam nhaa moi ng 3 cu yen tam mua di a,POS,5
dep mang rat em chan,POS,5
chat luong san pham tot dong goi san pham chac chan shop phuc vu rat tot,POS,5
son len mau dep,POS,5
giao nhanh,POS,4
chat lieu dep,POS,4
ao k giong hinh lam,NEG,1
se mua lai,POS,5
giao mau den,NEU,3
ao ok rong xiu thi ok hon,POS,4
mu chat,POS,5
lan nay mua ca thung rat dang tien a de lau cung khong lo lang,POS,5
hang nhin vay thoi chu luc giao hang thi ko dung voi mo ta,NEG,1
dep giao nhanh re 10 d,POS,5
ao giong y hinh rat vua,POS,5
sao day cuon can va cai chot o can moi boc nilon ra da bung het vay ban,NEG,2
chat luong san pham tuyet voi chat luong san pham tuyet voi dong goi san pham rat dep va chac chan shop phuc vu rat tot rat dang tien thoi gian giao hang rat nhanh,POS,5
mua tan 6 cai cho bon ban ma chung no ung lam noi chung la tuyet voi,POS,5
mua bim cua shop lan 2 va lan nao cung ung se ung ho dai luon,POS,5
chat luong san pham tam duoc gia ca chap nhan duoc bot khong dc min lam uong bi sam,NEU,3
thom,POS,4
khong dang tien,NEG,1
dong goi san pham chac chan,POS,5
moi nguoi yen tam mua do o shop nhe thoi gian giao hang cung nhanh nua,POS,4
k dc full box chat luong san pham tot thoi gian giao hang nhanh dong goi san pham con mop meo,NEG,2
dong goi san pham rat dep va chac chan rat dang tien,POS,5
hang cung tam dc giao hang cung nhanh nhung cuoc phi thi hoi mat,NEG,2
rat dang tien,POS,5
thoi gian giao hang rat cham,NEG,1
chuc shop luon dat hang nhe,POS,4
ao dat noi giao hang nga that vong ve shop qua huy vong shop lan sau rut kinh nghiem cho khach hang khac kiem tra thong tin trc khi gui hang,NEG,2
nhung m da ghi la chon hong chu kp hong dam ma lai gui hong dam cho m,NEG,1
xong giao mau khac ko muon phien nen ko muon doi,NEG,1
dong goi san pham chac chan thoi gian giao hang nhanh,POS,4
ao k giong hinh tay ngan shop ban hang ib k rep chat luong san pham rat kem,NEG,1
chat luong san pham tuyet voi,POS,5
chat luong san pham giong mo ta,POS,4
chat on so voi gia,NEU,3
vai ao rat mem mai,POS,5
may uon rat nhanh duoi nep toc,NEG,2
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan thoi gian giao hang rat nhanh shop phuc vu rat tot dong goi san pham rat dep va chac chan,POS,5
vai dep lam shop,POS,5
shop tu van size qua rong ong quan thung thinh mac khong duoc,NEG,2
minh lay 2 tat mau trang va 2 den sao shop giao cho minh 4 tat mau den vay,NEU,3
cam on shop,POS,4
hoi to xiu nhung e thich,POS,5
cong nha n la ra t de p a <num> k e mua dc 2 ca i a o cho ong ck e,POS,5
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan ko ngo ao dep nhu zi vai thi o so ke,POS,5
chi rieng dot nay rat bat man do khong giong hinh lam mua mau do lai giao mau den,NEG,1
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan shop phuc vu rat tot rat dang tien thoi gian giao hang rat nhanh qua tuyet,POS,5
ao dep nhung mau do do thi khong chuan,NEU,3
ban shop de thuong giao hang nhanh quan vai mem co gian nhieu minh mua xanh dam cam giac mau ko giong hinh mau lam,NEU,3
va i de p mo ng nhung k lo,POS,4
chat luong san pham tuyet voi shop phuc vu rat tot,POS,5
sp qua te,NEG,1
rat hop y 2 vo chong m rat thich giay di em nhe chan lam,POS,5
chat luong san pham tuyet voi shop phuc vu rat tot rat dang tien thoi gian giao hang rat nhanh,POS,5
on lam a,POS,4
goi hang chac chan va giao nhanh,POS,4
giao sai size dat cung size ma giao cai lon cai nho xiu,NEG,1
day nguc,POS,5
ao dui 53 kg,NEU,3
5 co 10 minh cho luon y,POS,5
gian,NEG,2
chat luong san pham tuyet voi rat dang tien rat dang tien,POS,5
moi toi dong goi k dc dep cho lam nhung van cho shop 5 sao,POS,5
chua xem hang co ma giao hang nhanh qua,POS,5
hang mac len dep lam shop se ung ho tiep,POS,5
de nguyen cai day dai ca kilomet hang thi nhin dep nhung khong biet dung duoc ben khong noi chung ban hang thi nen care khach chut,NEG,2
chi co mot dau cap sac thoi,NEG,2
coi phim van rat hoi lun a,NEG,2
rat ung vay,POS,5
size ao ngan qua k dai nhu anh con chua toi dau goi nua,NEG,2
shop phuc vu rat tot,POS,5
chat luong san pham tuyet voi chat luong san pham tuyet voi dong goi san pham rat dep va chac chan dong goi san pham rat dep va chac chan shop phuc vu rat tot shop phuc vu rat tot,POS,5
chuan anh rat ok,POS,5
bia cuc dep,POS,5
thay da mat kho hon bot dau da minh thuoc da nhay cam nhung dung rat ok k bi man ngua,POS,4
chat luong san pham tot,POS,5
mk dat 30 cai ma khong mau nao giong nhau,POS,5
hang giao nhanh tot,POS,4
ao y hinh luon nhe rat dep dong goi san pham rat dep va chac chan rat dang tien,POS,5
vai thun mem co gian tot,POS,4
chat vai rat dep,POS,5
thoi gian giao hang rat nhanh,POS,4
chat luong san pham tuyet voi,POS,5
shop phuc vu kha tot tuy nhien can che ten mat hang di nha gap shipper nam ngai chet dc dang dong tien,NEU,3
ao mac khong vua,NEG,2
nhu may ao bt,NEU,3
chat vai hon mong doi,POS,5
ao dep vai ao min va mat hinh co thi hoi vang,POS,4
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan rat dang tien,POS,5
ao hoi bo nhung nhin chung la on,POS,4
50 kg mac hoi kich vai,NEG,2
ok hag dep,POS,5
duong chi may bi loi vai mong khong giong trong hinh minh mua mau trang shop lai giao mau den noi tom lai shop khong uy tin minh khuyen moi nguoi khi mua hang o shop can phai can nhac truoc khi mua shop lam minh that vong khi mua hang tren shopee qua,NEG,1
dong goi san pham rat dep va chac chan,POS,4
giao hang nhanh mac du anh shiper lam mop cai hop dung giay dung nhu hinh mac du hoi lo van keo noi chung trong tam gia nay thi minh cam thay on se ung ho shop nhiu san pham nua,POS,4
thoi gian giao hang rat nhanh rat dang tien shop phuc vu rat tot dong goi san pham rat dep va chac chan chat luong san pham tuyet voi dong goi san pham rat dep va chac chan,POS,5
ao xinh nhung bi buc chi,NEU,3
lightstick keyring dep lam a ma shop dong hai hop lien rat can than a,POS,5
chat luong san pham tuyet voi shop phuc vu rat tot rat dang tien se ung ho shop dai dai,POS,5
ao rong khong giong hinh chat lieu nhao khong dang tien,NEG,1
tui va vi deu rat dep,POS,5
chan vay ao cua shop het nhe,POS,4
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan,POS,5
cam thay vo cung hai long,POS,5
dong goi san pham rat dep va chac chan,POS,5
chat luong san pham tot shop nhiet tinh,POS,5
nhan hang ung lam luon vay dep chat vai ok chu shop rat nhiet tinh,POS,5
shop phuc vu rat kem,NEG,1
made in china minh k hai long,NEG,2
uy tin,POS,5
mua online ma duoc nhu nay la hai long lam re nua,POS,5
rat dang tien,POS,5
dep gia tot chu shop than thien,POS,5
chat luong san pham tuyet voi shop phuc vu rat tot ao re ma chat dep qua luon nhan hang ma nghi tiec qua biet the lay them cai nua,POS,5
vai qua mong,NEG,1
co <num> sao cung tang sh luon,POS,5
form rat to lung bung nhu trum cai men,NEG,2
ao nho hon mk tuong nhung cx ok vs cai gia roi shop cx rat nhiet tinh nua,POS,5
giao hang k dung san pham,NEG,2
ke ra co size to hon thi tot,NEG,2
moi ng tranh xa shop nay di nhe neu cho sao thi mot sao thi minh cung ko muon cho shop lam an qua te hai laij di ban ao rach cho minh via thi neu gang guong thi co the chap nhan dc canh bao nhe moi ng,NEG,1
chat dep fom chuan rat ung,POS,5
dep y hinh thich lam luon dong goi san pham rat dep va chac chan rat dang tien,POS,5
sp rat ok,POS,4
nguoi ban vo trach nhiem giao khong dung mau khong giai quyet chat luong san pham rat kem,NEG,1
duong may xau chi tua rua,NEG,2
day quay cap ngan,NEG,2
dong goi san pham rat dep va chac chan lai con duoc kem theo postcard cua namjoon nua hihi hi vong mon sau duoc tang kem postcard cua yoongi 3,POS,5
hang dep cuc,POS,5
bao quat la ok nhung dong thi k on minh mua 4 doi shop k cho vao tui,POS,4
dong goi san pham rat dep va chac chan chat luong san pham tuyet voi rat dang tien rat dang tien,POS,5
chat dep gia re nhung ship 40 k dat qua,NEU,3
dang dong tien thoi gian giao hang nhanh,POS,5
thoi gian giao hang rat nhanh,POS,5
lan dau mua quan ao tren shopee cung may mua dung shop ban do dep gia re shop cuc de thuong,POS,5
tu van rat nhiet tinh chu dao,POS,5
chat luong san pham tam duoc,NEU,3
shop phuc vu rat tot da nhan duoc the va nap ok a,POS,5
vay dai qua,NEG,2
con thua do second hand,NEG,2
rat vua y,POS,5
vai ko dang gia tien,NEG,1
rat dang tien thoi gian giao hang rat nhanh chat luong san pham tuyet voi dong goi san pham rat dep va chac chan,POS,5
dep hop 5 k noi nhieu,POS,5
chua xai nen ko biet chat luong san pham giong hi nh,POS,5
tra mui vi de chiu ko gay non nhu nhung loai khac m da tung dung uong dc 5 ngay ko can nhung thay ng nhe di nen len danh gia cho shop,POS,4
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan shop tu van nhiet tinh,POS,5
chat luong san pham on hoi that vong vi tui ben la tui gia,NEU,3
ao chat max dep mau chuan de phoi do chat luong san pham tuyet voi,POS,5
shop phuc vu tot mua k bik bao nhieu lan,POS,5
day dan dep,POS,5
thoi gian giao hang rat nhanh rat dang tien shop phuc vu rat tot,POS,5
hoi nhieu ninon,NEU,3
chat luong san pham tuyet voi dong goi san pham rat dep va chac chan ra t thi ch sa n pha m cu a shop,POS,5
rat dang tien,POS,5
rat dang tien,POS,5
dong goi ky giao hang nhanh,POS,5
shop nhiet tinh lam y c chu shop dang yeu nua,POS,5
ban nao muon mua nen xem lai cach tru hao size nhe vi ao rat nho,NEU,3
chat cotton nhe de mix do vi no khong day qua,POS,5
ko bi vo nhu cac binh luan tren noi,POS,5
shop phuc vu rat tot,POS,5
ko ung hay ko vua sz shop cho doi sang sz khac,NEG,2
chat luong san pham tuyet voi,POS,4
chat luong san pham tam duoc dong goi san pham tam duoc gia ca chap nhan duoc thoi gian giao hang rat nhanh,POS,5
a o de p va i ok giao ha ng nhanh,POS,4
giao hang nhanh,POS,5
hang dep nhu hinh cac nang mua cu yen tam nhe,POS,5
tuyet tat ca deu giong nhu loi shop gioi thieu san pham minh da dat them 6 cai nua,POS,5
ao sieu dep moi toi luon day hoi kho day buoc thanh no thi cung ngan qua,POS,4
m da qua chan doi tra,NEG,1
gui sai hang thieu hang noi doi hang thi bat tra ship,NEU,3
b,NEU,3
rat giong hinh,POS,5
quan dep mau ung y dong goi can than rat vua long,POS,5
day ko y hinh vi neu y hinh thi chu nike phai may bang kim tuyen minh check ma thi ko co mat hang nay du rat buon nhung cx da nhan hang roi va ko biet phai lam sao,NEG,2
mat trong ko dc tran nhu mau nau,NEG,1
mu rat xinh y len mem co gian tot doi xinh cuc,POS,5
quan het nhu hinh,NEU,3
sp cung tam dc,NEU,3
chat luong san pham tot dong goi san pham chac chan thoi gian giao hang nhanh chi tiec day xanh gan day keo bi ra mau nen e phai cat bo nhung san phan kha on hop voi gia tien,POS,5
san pham an ngon,POS,4
chat luong san pham tuyet voi size giay hon lon,POS,5
giao hang nhanh nhung san pham hoi khac mau trong hinh,NEU,3
dep hon su tuong tuong re tien ma vai lai sieu day luon moi nguoi ghe ung ho shop di nao,POS,4
ma giao hang lau qua lau,NEG,2
rat kho chiu voi cach lv cua shop,NEG,1
minh da nhan hang thoi gian giao hang rat nhanh de minh uong va cam nhan,POS,5
hoa don thi ghi du so tien minh dat hang giao thi thieu,NEG,2
rat dang tien khuyen m n nen mua em no,POS,5
kha tot co huong dan tieng viet cang tot,POS,4
nhan vay ma that vong,NEG,1
hang giao toc do than sau __ 2 ngay da toi tay,POS,4
chat luong san pham tam duoc,NEU,3
khong biet nguoi giao hang lam gi ma hop meo mo luon,NEG,1
sp toi vai dep shop phuc vu tot,POS,4
may day la kieu hoa tiet minh thich nen da vot vat duoc chut,NEG,2
vai rat mem va min,POS,5
diem tru duy nhat la ao adidas ma tem ao la mango nhung khong anh huong gi het,POS,4
tui zip bac co goi chong am them cai muong nua themm co ai ngo do la cam la cam nghen,NEU,3
ao dep nhung chat vai thi chi tam dc thoii,POS,4
nhin yeu vai,POS,5
chat luong san pham tuyet voi nhung bi lon size roi,POS,4
rat dang tien thoi gian giao hang rat nhanh,POS,5
giao hang rat an can vui ve,POS,5
nhung thoi gian giao hang lau,NEG,1
giao ko dung mau dung mau,NEG,2
noi tom lai se ung ho shop dai dai,POS,5
nhu cu,NEG,2
hang oke chat ao dep chu shop tu van nhiet tinh,POS,5
hoi that vong la mau k dc tuoi nhu trong hinh,NEU,3
rat ok ngon bo re,POS,5
troi oi re ma dep da man,POS,5
mau dep vai ok noi chung chiu,POS,4
chat len xu,NEG,2
sp ngan so voi size nen khong mac vua,NEG,2
duong may loi nhieu,NEG,1
chat luong san pham tuyet voi dong goi san pham tam duoc shop phuc vu rat tot thoi gian giao hang nhanh,POS,5
tot,POS,4
sp sale dep chat luong,POS,4
quan lot free size ma sao mac thay hoi rong hk dc om lam,NEG,1
ao rat dep 3,POS,5
chat luong san pham tuyet voi shop phuc vu kha tot dang dong tien thoi gian giao hang nhanh,POS,5
chat luong san pham tuyet voi,POS,5
shop tu van nhiet tinh 5,POS,5
san pham mua 3 chi co 1 cai la de,NEG,2
dep lam luon a,POS,5
hang dep nha minh mua mau do chat lieu k fai voan lua no la voan tho nen se k nhan,POS,5
cap tren bi lech duong nay ben trong khong dep,NEG,2
goi hang can than meo nha minh moi doi sang loai nay rat thich,POS,5
giat tay lan dau k bi ra mau quan mau den nhung cac mau khac minh khuyen cac ban nen giat tay lan dau mac de trach bi lem mau neu cac ban dung may giat,NEU,3
dong goi san pham rat dep va chac chan hop gia tien,POS,5
mua theo can nang nen ve khong the mac dc,NEG,2
chat luong san pham tuyet voi rat dang tien,POS,5
minh da tru hao so do roi ma van mac k vua,NEU,3
san pham cung ok,POS,4
bich dong goi k ki bi ho nhieu cho nen chac banh k de dk lau,NEG,2
sao mih mua nua k dc z b,NEG,2
rat dang tien,POS,5
tn tu dong bao gquyet trong vong 1 tuan ma hnay da hon 1 tuan roi,NEG,2
chat luong san pham tuyet voi,POS,4
chat luong san pham tuyet voi rat dang tien thoi gian giao hang rat nhanh,POS,5
