text,label,rate
tiếc rằng hết màu thích ko thì sẽ lấy thêm,NEU,3
shop chăm sóc khách hàng rất chu đáo,POS,5
chất lượng sản phẩm đươ c pha i chi co ma u rêu,POS,4
tất cả đều ok,POS,4
áo đẹp,POS,4
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh con dc shop tang qua nua,POS,5
chiều rộng giữa 2 chân hơi ngắn khi ngồi sau trên xe máy thấy hơi khó chịu,NEG,2
tuyệt vời ạ huhu sẽ còn ủng hộ shop dài dài,POS,5
sp chất lượng,POS,4
sản phẩm rất là chất lượng đóng goid rất là đẹp gọn gàng nên mua hàng ở đây rất uy tín,POS,5
chất lượng sản phẩm quá tệ,NEG,1
chất lượng sản phẩm tạm dc hơi chật mik 45 kg thấy hơi chật cổ bị rộng,NEG,2
dùng rất ok chỉ ko biết dùng liệu có lâu được ko thôi hì,NEU,3
potay,NEU,3
size áo nam nên nữ sẽ mặc hơi rộng trừ điểm đó ra tất cả đều rất hài lòng,POS,4
chất lượng sp tốt tuyệt vời,POS,5
chất vải rất mỏng màu cũng xấu không không đẹp không đẹp như hình,NEG,2
y hình chuẩn đẹp chất lượng sản phẩm tuyệt vời,POS,5
áo rất đẹp anh chị shop rất nhiệt tình đóng gói rất đẹp cảm ơn anh chị shop,POS,5
hàng y hình thời gian giao hàng nhanh vải mỏng,POS,4
nhìn chung tạm ổn,NEU,3
ống tay xấu,NEG,1
áo mỏng hơn so với mình nghĩ nhưng vẫn ok,NEU,3
chất lượng sản phẩm tuyệt vời,POS,5
thời gian giao hàng rất nhanh vải đẹp,NEU,3
foem dáng ko giống mẫu mặc may nhái lại thôi ạ chât vải đc,NEU,3
áo đẹp ok,POS,5
cho 5,POS,5
áo rất đẹp thời gian giao hàng rất nhanh,POS,5
áo đẹp giá rẻ,POS,4
nói chung mình thấy ok,POS,5
áo chất đẹp thích hợp đi chơi giao hành nhanh nv tư vấn nhiệt tình,POS,5
phù hợp giá tiền,POS,5
sản phẩm k giống hình lắm mặc 2 lần dạn hết đường chỉ,NEG,2
shop phục vụ rất tốt rất đáng tiền,POS,5
e thích lắm,POS,4
giống hình đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền thời gian giao hàng rất nhanh,POS,5
cũng cùng hãng giày nay co shop ban co 79 k nen cac bạn tim hieu kỹ khi đặt hàng,NEU,3
chất thì dc mà form ko chuẩn sz xl ghi 53 68 kg mà 55 kg mặc thấy k dc thoải mái 2 c màu ghi thì chật k mặc dc,NEG,2
đóng gói còn tốt nữa,POS,5
vận chuyển siêu nhanh,POS,5
chất liệu vải k co giãn,NEG,1
éo ra j,NEG,1
nắp túi bị lệch,NEG,1
mình nhận dc cái túi nó móp méo,NEU,3
áo nhỏ quá,NEG,2
áo vải rất đẹp,POS,5
shop phục vụ rất tốt,POS,5
hàng đẹp chủ shop nhiệt tình,POS,5
chúc shop càng ngày càng đắt hàng 3,POS,5
chất lượng sản phẩm tuyệt vời phọt hơi rộng nhưng vãi mềm rất đáng tiền,POS,4
ko giao vẫn tính tiền,NEG,1
ủng hộ shop 5 sao,POS,5
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh thời gian giao hàng rất nhanh,POS,5
vì giá rẻ,NEU,3
giao sai size quân nhưng liên hệ với shop không bắt máy,NEG,1
địu chắc chắn thoáng đỡ mỏi tay nhất là các bé đòi bế rong thì có địu nhàn hơn hẳn,POS,5
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt shop phục vụ rất tốt thời gian giao hàng rất nhanh,POS,5
giao hàng nhanh áo xinh như hình mỗi tội hơi mỏng xíu,POS,4
dc chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn,POS,5
mặc rất thích 3,POS,5
giá cả chấp nhận được thời gian giao hàng rất nhanh,POS,5
sẽ ủng hộ shop dài dài,POS,5
áo dày dặn và đẹp giống hình,POS,5
chúc c luôn đắt hàng,POS,5
quần cực kì đẹp,POS,5
cung tam dc,NEU,3
vải ok nhưng hơi nhỏ ko hài lòng việc đã nhắn shop ko ghi rõ thông tin ngoài bao bì nhưng vẫn ko thực hiện thiếu lưu ý việc tê nhị,NEU,3
phơi nắng r mà ko thấy sáng,NEG,1
mình thấy rất êm chân,POS,5
thái độ phục vụ ok,POS,5
mình mặc vào nhìn như cái váy chống nắng ý,NEG,2
nói chung thất vọng về sp,NEG,2
màu hơi tối hơn so với ảnh sản phẩm,NEG,2
sp chất lượng ngon giá rẻ hơn các chỗ khác,POS,4
quần cũng ok đẹp,POS,4
chất lượng sản phẩm tuyệt vời rất ok pin ổn nên mua nha mọi người 5 sao,POS,5
phí tiền,NEG,1
vải mỏng và hơi ngắn thời gian giao hàng tạm được,NEG,2
về giặt túi là vứt luôn,NEG,1
hàg y hình,POS,5
đóng gói sản phẩm chắc chắn,POS,4
đặt3 giao 1 làm ăn vậy lun,NEG,1
dây yếm hơi dài và có chỗ bị sứt chỉ,NEG,1
hàng đẹp giá rẻ sẽ tiếp tục ủng hộ,POS,5
giao hàng nhanh,POS,5
vừa với giá tiền,POS,5
chứ vậy sẽ mất uy tín lắm,NEG,2
vải hơi mỏng nhưng mùa hè mặc mát màu k giống hình lắm nhưng cũng đẹp,NEU,3
giao hàng nhanh,POS,5
chất lượng sản phẩm tốt đóng gói sản phẩm chắc chắn,POS,5
quá hụt hững vì cuộn nilon nhỏ và dài cỡ ngón tay,NEG,1
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt,POS,5
hàng dễ thương lắm đáng yêu cực đáng đồng tiền bỏ ra,POS,5
hàng bỏ đi chưa mặc đã thủng,NEG,1
vải dom áo ko giống trong hjnh giả tạo xấu xí,NEG,1
giày đẹp trog tầm giá,POS,4
quá đẹp so với giá chị chủ dễ thương tặng chị cái ảnh,POS,5
hàng y mẫu,POS,5
mua size s giao size l mác thì size s mác ở quần thì size l bán hàng thế này là cố tình nhầm size mọi người xem sét trước khi mua shop này nhé,NEG,2
giao lâu áo phù hợp với giá,POS,4
so với trên ảnh thì nhìn thật màu có vẻ nhạt hơn xíu nhưng vẫn đẹp,POS,4
chất lượng sản phẩm tuyệt vời shop dễ thương phục vụ tốt,POS,5
shop nên xem lại cách đo size cho khách,NEU,3
shop phục vụ tạm được,NEU,3
áo dày và hịn lắm ạ chị chủ shop lại còn tư vấn nhiệt tình nữa,POS,5
áo ko đẹp giống hình lại bị nhỏ mặc không vừa,NEG,1
chân váy đẹp chất vải tốt chưa biết có ra màu không mua hàng ở shop nhiều lần đều ưng ý hàng có hư hỏng gì shop cũng hỗ trợ hết mình thời gian giao hàng rất nhanh mất tầm 2 ngày là có hàng,POS,5
chất liệu tạm hơi nhỏ,NEU,3
đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt,POS,5
rất thích,POS,5
thời gian giao hàng rất nhanh,POS,5
đẹp lắm bạn nào ko tin ib tớ cho xem ảnh là ng tiêu dùng mua đồ hãy xem đánh giá trước,POS,5
màu sắc k như hình,NEG,2
sẽ ủng hộ shop liên tục,POS,5
đường chỉ may không chắc,NEG,1
hàng đẹp,POS,4
hàng đẹp đúng y mẫu tks shop nhìu,POS,5
sẽ tiếp tục ủng hộ shop dài dài,POS,5
cách shop phục vụ rất nhiệt tình,POS,4
chất lượng kém,NEG,1
giống hình,POS,5
sp chất lượng hàng như hình soạn hàng nhanh gói hàng cẩn thận,POS,5
form đẹp,POS,5
nói chung là đc shop à,POS,5
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phụ vụ rat chu đáo cảm ơn món quà nhỏ của shop,POS,5
đóng gói sản phẩm rất đẹp và chắc chắn chất lượng sản phẩm tuyệt vời shop phục vụ rất tốt thời gian giao hàng rất nhanh rất đáng tiền,POS,5
sp giống hình thời gian giao khá lâu nội thành hn mất 4 5 hôm,NEU,3
cứ gần hết kẹo mút ghiền là ghé thăm shop sẵn ngay ngày 10 10 có được voucher 10 với chơi lắc xu mấy ngày cũng gần 18 k mà mua 3 sp kẹo mút được giảm 10 nữa chứ mà chỉ có bị cái cho nó tự động chọn bên vc ko để ý tưởng sh 4 h ai ngờ lại ghtk nên ko được nhận trong ngày sp hsd nsx rất ok thanks shop,POS,4
hơi buồn cái này thôi còn lại thì ok 4 sao cho shop sau này rút kinh nghiệm bán đồ chơi con nít bọc nilong lại cho nó đỡ bám bụi,POS,4
chảo to nhưng mỏng và k phải vân đá mà là mạ nha các bạn,NEU,3
phân loại hàng hơi rắc rối mình k mua được cái muốn mua,NEG,1
vải trước đẹp hơn,POS,4
mọi người nhớ mua nhiều ở shop hơn nhé,POS,4
đáng đồng tiền,POS,5
rộng phải tạ mới mặc vừa,NEU,3
tiền nào của nấy,NEU,3
chất lượng sản phẩm tốt thời gian giao hàng rất nhanh,POS,5
dáng xấu,NEG,2
rất hài lòng về quần lót bầu,POS,4
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn,POS,5
mặc lên dính sát vào người chứ không đứng áo như trong hình,NEG,2
rất đáng tiền,POS,5
giao hàng nhanh,POS,5
áo đẹp dã man luôn shop tư vấn nhiệt tình,POS,4
giao hàng nhanh quần đẹp đáng so với tiền bỏ ra shop nhiệt tình yêu shop,POS,5
làm bánh cho kh mà làm sai loại bánh vô làm lại thì bánh cháy,NEG,1
thời gian giao hàng nhanh sp k đc như ý,POS,4
mình không bàn về chất lượng vải,NEU,3
shop giao thiếu ví này và mấy món khác cũng sai màu hơi nhiều,NEG,2
hàng quá đẹp so với giá thành,POS,5
hàng y hình,POS,4
lạp xưởng ngon nhìn mỡ vậy mà khi chiên xong ăn ko bị ngán giá đẹp,POS,5
giầy cũng khá đẹp,POS,5
hàng y ảnh nha,POS,5
thời gian giao hàng rất chậm,NEG,1
so với giá thì vầy là ổn quá rồi 3,POS,5
chất lượng kém vải cứng k mềm đường may ẩu dáng bị hẫng,NEG,2
vải mặc mát,POS,5
mặc rất thoải mái,POS,4
áo trắng chất lượng quá thấp còn bị bẩn nhiều nơi giặt ko ra,NEG,1
chất vải đẹp,POS,5
tiền nào của nấy tất mới mua nhg bị rạn nhỏ,NEG,1
good value for money,POS,5
ngày nay chả flash gì cũng 33 k chai,NEU,3
cug tam dc vai cug kg dep lam,NEU,3
chúc shop đắt hàng,POS,5
né shop này ra nếu ko mún bực bội,NEG,1
k giống ảnh lắm,NEG,1
quần chất mềm khá rẻ và ok,POS,5
thời gian giao hàng rất nhanh rất đáng tiền rất đáng tiền,POS,5
màu tím vỏ ngoài mo hết chu,NEU,3
mặc rất đẹp đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền,POS,5
ao dep nhung form nho so voi bang kich thuoc nen mac ko vua,NEU,3
áo thun chất vải mỏng mát ko mỏng lắm đâu nha ok lắm,POS,5
minhk đã nhận được hàng,POS,4
đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt thời gian giao hàng rất nhanh,POS,5
nhưng mỗi tội lạc đơn hàng phải đặt lần 2 bù shop nhiệt tình nên xí xóa,POS,4
chất lượng sản phẩm tạm được đóng gói sản phẩm tạm được thời gian giao hàng tạm được giá cả chấp nhận được,NEU,3
shop phục vụ rất tốt,POS,5
mua về giặt cho hết mùi vải rồi lem tùm luôn,NEG,2
sản phẩm phù hợp với giá tiền,POS,5
chúc shop buôn bán thuận lợi và thành công,POS,5
chị chjr còn tặng cho dây buộc tóc nữa ngàn sao cho shop,POS,5
giấy dai,NEG,2
vải hơi mỏng y hình đóng gói sản phẩm chắc chắn phù hợp giá tiền giao hang nhanh,POS,4
dáng áo đẹp hợp với giá tiền,POS,4
chất vải mỏng lét thun co giãn,NEG,2
giống 95 ảnh êm đẹp ưng,POS,4
ao dep,POS,4
chất lượng sản phẩm tốt giá cả chấp nhận được thời gian giao hàng nhanh,POS,5
áo đẹp y hình luôn ạ,POS,5
áo đẹp lắm nhaa mọi ng 3 cứ yên tâm mua đi ạ,POS,5
dép mang rất êm chân,POS,5
chất lượng sản phẩm tốt đóng gói sản phẩm chắc chắn shop phục vụ rất tốt,POS,5
son lên màu đẹp,POS,5
giao nhanh,POS,4
chất liệu đẹp,POS,4
áo k giống hình lắm,NEG,1
sẽ mua lại,POS,5
giao màu đen,NEU,3
áo ok rộng xíu thì ok hơn,POS,4
mũ chất,POS,5
lần này mua cả thùng rất đáng tiền ạ để lâu cũng không lo lắng,POS,5
hang nhin vay thoi chu luc giao hang thi ko dung voi mo ta,NEG,1
đẹp giao nhanh rẻ 10 đ,POS,5
áo giống y hình rất vừa,POS,5
sao dây cuốn cán và cái chốt ở cán mới bóc nilon ra đã bung hết vậy bạn,NEG,2
chất lượng sản phẩm tuyệt vời chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh,POS,5
mua tận 6 cái cho bọn bạn mà chúng nó ưng lắm nói chung là tuyệt vời,POS,5
mua bỉm của shop lần 2 và lần nào cũng ưng sẽ ủng hộ dài luôn,POS,5
chất lượng sản phẩm tạm được giá cả chấp nhận được bột không dc min lam uống bi sạm,NEU,3
thơm,POS,4
không đáng tiền,NEG,1
đóng gói sản phẩm chắc chắn,POS,5
mọi người yên tâm mua đồ ở shop nhé thời gian giao hàng cũng nhanh nữa,POS,4
k đc full bóx chất lượng sản phẩm tốt thời gian giao hàng nhanh đóng gói sản phầm còn móp méo,NEG,2
đóng gói sản phẩm rất đẹp và chắc chắn rất đáng tiền,POS,5
hàng củng tạm đc giao hang cung nhanh nhung cước phí thì hoi mắt,NEG,2
rất đáng tiền,POS,5
thời gian giao hàng rất chậm,NEG,1
chúc shop luôn đắt hàng nhé,POS,4
áo đặt nơi giao hàng ngã thất vọng về shop quá huy vọng shop lần sau rút kinh nghiệm cho khách hàng khác kiểm tra thông tin trc khi gửi hàng,NEG,2
nhưng m đã ghi là chọn hồng chứ kp hồng đậm mà lại gửi hồng đậm cho m,NEG,1
xong giao màu khác ko muốn phiền nên ko muốn đổi,NEG,1
đóng gói sản phẩm chắc chắn thời gian giao hàng nhanh,POS,4
áo k giống hình tay ngắn shop bán hàng ib k rep chất lượng sản phẩm rất kém,NEG,1
chất lượng sản phẩm tuyệt vời,POS,5
chất lượng sản phẩm giống mô tả,POS,4
chất ổn so với giá,NEU,3
vải áo rất mềm mại,POS,5
máy uốn rất nhanh duỗi nếp tóc,NEG,2
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh shop phục vụ rất tốt đóng gói sản phẩm rất đẹp và chắc chắn,POS,5
vải đẹp lắm shop,POS,5
shop tư vấn size quá rộng ống quần thùng thình mặc không được,NEG,2
mình lấy 2 tất màu trắng và 2 đen sao shop giao cho mình 4 tất màu đen vậy,NEU,3
cảm ơn shop,POS,4
hơi to xíu nhưng e thích,POS,5
công nhâ n la râ t đe p a <num> k e mua đc 2 ca i a o cho ông ck e,POS,5
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn ko ngờ áo đẹp như zi vải thì ô sờ kê,POS,5
chỉ riêng đợt này rất bất mãn đồ không giống hình lắm mua màu đỏ lại giao màu đen,NEG,1
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh quá tuyệt,POS,5
áo đẹp nhưng màu đỏ đô thì không chuẩn,NEU,3
bạn shop dễ thương giao hàng nhanh quần vải mềm co giãn nhiều mình mua xanh đậm cảm giác màu ko giống hình mẫu lắm,NEU,3
va i đe p mo ng nhưng k lô,POS,4
chất lượng sản phẩm tuyệt vời shop phục vụ rất tốt,POS,5
sp quá tệ,NEG,1
rất hợp ý 2 vợ chồng m rất thích giày đi êm nhẹ chân lắm,POS,5
chất lượng sản phẩm tuyệt vời shop phục vụ rất tốt rất đáng tiền thời gian giao hàng rất nhanh,POS,5
ổn lắm ạ,POS,4
gói hàng chắc chắn và giao nhanh,POS,4
giao sai size đặt cùng size mà giao cái lớn cái nhỏ xíu,NEG,1
đẩy ngực,POS,5
áo dứi 53 kg,NEU,3
5 có 10 mình cho luôn ý,POS,5
giận,NEG,2
chất lượng sản phẩm tuyệt vời rất đáng tiền rất đáng tiền,POS,5
mỗi tội đóng gói k đc đẹp cho lắm nhưng vẫn cho shop 5 sao,POS,5
chua xem hàng cơ mà giao hàng nhanh quá,POS,5
hàng mặc lên đẹp lắm shop sẽ ủng hộ tiếp,POS,5
để nguyên cái dây dài cả kilomet hàng thì nhìn đẹp nhưng không biết dùng được bền không nói chung bán hàng thì nên care khách chút,NEG,2
